datetime,ARKK,BND,EEM,EFA,FXI,GLD,GOVT,HYG,IJH,IWM,IYR,LIT,LQD,QQQ,SCHE,SPY,TAN,VGK,VGT,VTI,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2014-01-31,,63.4205757772346,31.071676623873785,48.72468826356939,27.54351888431474,120.6500015258789,21.229835041502266,57.36998835301879,112.7658364783864,98.37556643967133,47.381380071472805,21.7825874448099,85.94163840974389,78.85097584026738,17.52243567979349,149.41168224142234,34.568186963641125,41.160231174727066,79.31108029739748,78.35032802302182,36.32202101821313,57.92294533782431,14.256138734258121,41.475632571109685,30.271145159533393,31.77362080284946,28.413750070603438,48.128315689269556,55.98790370053162
2014-02-03,,63.475998950053494,31.220113323157765,48.88624870819021,27.583595416352313,120.47000122070312,21.215185101955562,57.58756682362215,113.55630201008248,98.9238435398713,47.90229570026257,21.62436107822245,86.08065226900243,79.37642625875728,17.632841196549293,150.2219792964378,35.471755159436725,41.31486215189746,79.83149946953534,78.68933984451435,36.487996318096954,57.79113172786221,14.290101413696862,41.869918455184035,30.517096885173526,31.946241953597404,28.87809865887202,48.32644269378352,56.03255039368559
2014-02-04,,63.61685541532933,31.104661756505294,48.29383669338578,27.134687716980434,120.41000366210938,21.23244094245966,57.4203883062687,110.18600927316714,96.55399403339877,47.27131666786057,21.18484279385183,86.40746135220809,78.0951113116341,17.41991572614719,147.67286578930992,34.02246998122495,40.86570028581414,78.41634533480423,77.29933819162294,35.890521703596875,57.13204309569002,14.011633633328234,40.95550477132,29.998813932308618,31.420488651426385,28.73067868264602,47.52533217079658,55.0236814022368
2014-02-05,,63.569898256124766,31.0881729796196,48.470783229948154,27.05453393360593,121.76000213623047,21.2410646367544,57.339908599853516,110.4726542130624,96.21795753812097,47.46942600624742,21.360649062755314,86.16237006773895,78.01213854793748,17.467236119594812,147.5293579828778,34.067200224281784,41.00559388055821,78.17894477617726,77.14673617007402,35.87392570773368,57.39567929103974,14.059177660150352,40.89678295035374,29.99881936341055,31.381244903726266,28.362157865123006,47.697594638609516,55.1397516437794
2014-02-06,,63.42123413085938,31.327311562781677,49.02473973330047,27.1507231904556,121.37999725341797,21.197943582313833,57.43896473528148,111.2370394669575,96.27984708457996,47.74822386707375,21.29032797436991,85.97666300363402,78.29791274987436,17.561869029837148,148.20463696943037,34.13876888071625,41.513648737621494,78.71760681530672,77.54511929568491,36.12287467520978,56.98637396601592,14.09313396758094,41.223948661532795,30.113006688052142,31.624498859858356,28.340045474551466,47.568406517782535,55.53258165971923
2014-02-07,,63.44470296928457,32.003499712692154,49.71718268997699,27.623667937921404,121.23999786376953,21.19793701171875,57.612302600049375,112.79190139485932,97.2437078478088,48.22511201313318,22.15178597210161,86.03608083658949,79.50546275116481,17.91672990642997,150.50895070799024,34.765006510099646,42.036444297146936,79.92277198957602,78.77409804845388,36.720348793894296,58.03394557038059,14.344435676837747,41.82798687798256,30.61372521252708,31.93839814066615,28.590646703772556,47.79237362012421,56.91643491193995
2014-02-10,,63.499479747876705,31.79733822668931,49.95568231499384,27.535494536476648,122.80000305175781,21.189298064661617,57.835188856533435,113.39995075407548,97.96881165810403,48.393858810158264,21.870487720533127,86.1103715109541,80.44570388712627,17.861527497321045,151.68222887262215,35.61489608716578,42.264711968084924,80.56187919512215,79.35047253681803,37.093778183944856,58.290647064559224,14.466690324450374,42.381657607126165,30.833336170628286,32.09534489010922,28.553799011423894,48.636572776649444,57.30034665410523
2014-02-11,,63.40557098388671,31.756113123109326,50.21727508774966,27.976389411917985,123.37999725341797,21.180690784786876,57.90330496545957,113.90373770827334,98.26062860160908,48.86342308101753,22.186946461257964,86.06580352783203,81.10940660412568,17.885188355309957,152.0705661461672,36.11588284885804,42.551871161885316,81.06402831703751,79.66405345202466,37.367625392308554,58.082497146559916,14.521026708924788,42.22226324012178,31.0265858713247,32.29153635473951,28.878097403041686,48.98113514484734,57.35390086290822
2014-02-12,,63.3429453925871,32.4817744634669,50.7404491628197,28.697843146485425,124.4000015258789,21.154797428066125,57.98991874553166,115.13722464243436,99.21562588563562,49.09087528943166,22.18694456816075,85.93951708002837,82.02199160085907,18.17696418328664,153.83466855065396,36.16955805273212,42.96420426017888,81.8765514896674,80.44384033708155,37.66638127170047,58.95666681023795,14.643279246838087,42.608158464487026,31.35161923565853,32.69174662085514,29.136069290502533,49.76503991145701,57.71996309425142
2014-02-13,,63.39778978724927,31.805590349742044,50.36344852379994,28.088614563086967,124.69999694824219,21.163426513695978,57.84758447195466,114.59864116072761,98.49053374085902,48.91478488379446,22.239690977147525,86.19205008799327,81.41359577172982,17.869416223498565,152.64454603085204,35.51648630260605,42.84639224380298,81.44746436228935,79.79969456271473,37.39252711957431,58.36003670854851,14.493857771728438,42.49910404446726,31.219852880874697,32.244451264561775,29.062359946878114,49.34294313705598,57.32712939958342
2014-02-14,,63.468189039415805,32.531256384004124,50.90972130535499,28.521483986295475,126.98999786376953,21.197935932632593,58.008533376676915,116.22297695001198,100.48898067990375,49.15688800985073,22.450659680554978,86.25150600368627,82.59351640278082,18.16908354378851,154.33273732910635,37.62779454237002,43.413366029913135,82.7256474668125,80.85916879829017,38.031501180234685,58.963604674635036,14.65685747573833,42.76754520465615,31.597572373419933,32.5740386596846,29.43089689711202,49.92011348012307,57.80924212727708
2014-02-18,,63.460347045531776,32.68792672287223,51.50213417134099,28.794030845241863,127.41999816894531,21.206553588692543,58.082816957671,117.04819320682599,101.1610568417721,49.46503914637925,22.397915246499178,86.42235267830914,82.92534156498199,18.437196919465,155.46379408098008,37.76198792148974,43.810966758324035,83.05431359782114,81.41857457983068,38.25556744766221,59.77532704066337,14.711196469639775,43.220556281931444,31.720570280589023,32.79376108208281,29.762576682003722,50.36804484233181,58.47884745981502
2014-02-19,,63.58553300436556,32.275627411789735,51.48675426253275,28.66577044846487,127.26000213623047,21.223816238501367,58.26234643978419,117.27405127856157,101.60316655481591,49.523735198100916,22.380335630066956,86.68226465433484,83.03597012602735,18.287369156260365,155.10924984115766,39.22021519916648,43.774163563035096,82.9904234861905,81.34228113196221,38.27215254053829,59.768393218576904,14.677241078301492,43.01082855969916,31.64150714385664,32.605425461464236,29.769939158034475,50.5920210071705,58.18420808515551
2014-02-20,,63.42126966961546,32.143686225459895,51.19438024076001,28.914277963437936,126.75,21.180680160204883,58.126180456472824,116.89185756583278,100.98420884882916,49.567755503418184,22.36275441956157,86.30347277093094,82.67647418389743,18.23216580537428,154.69566248761117,38.477680723854725,43.57534653506062,82.80780026970102,81.07106996380499,38.13937564806754,60.01121707151949,14.534603530871431,42.809489804170504,31.597588823831313,32.52694575810094,29.61515355127415,50.368052628827776,57.96101779866282
2014-02-21,,63.38210192964918,32.46527693423614,51.66370716682819,28.47338382501927,127.56999969482422,21.146167999869576,58.2561444934683,117.72570730628652,102.23985097806647,49.648463054245084,22.503403109534133,86.20692184553003,83.27560981658796,18.334680898033287,155.6916496906137,39.4080871407928,43.8846027496908,83.30995125417255,81.69826029270067,38.49621433422387,60.5593046001737,14.588945388793945,43.22894261878126,31.799623933039033,32.754525308009384,29.873121581966164,50.80738047583936,58.30920400340581
2014-02-24,,63.49165612139677,32.48176970583191,51.717562422159666,28.240919175998847,128.50999450683594,21.180690784786876,58.349017062666846,117.82126429437763,102.43440141583527,49.68513222930376,22.50340283420628,86.46693554094684,83.09128118741984,18.405652893494963,155.54816250990487,39.765938764468636,43.899341795392544,83.03604125980387,81.68978221842679,38.19746398925781,60.129139656006686,14.595731229245693,43.27089961073333,31.54488104908085,32.668208411070765,29.924722753026312,50.833232366660695,58.26456829147898
2014-02-25,,63.5620953141195,32.44879673041145,51.98683871308857,28.024479723581255,128.6199951171875,21.206553588692543,58.44188111366065,118.2468944761693,103.15952189238782,49.721844777518314,22.46823977495283,86.63028427740963,83.4599958714387,18.429315607421948,156.20657399866138,40.03433011272789,44.289579240292134,83.46514459308564,82.0203293117627,38.2223660438011,60.73273720862414,14.69081753994326,43.37994438413497,31.755708796057984,32.75452197735181,29.873135031993215,50.9624385690799,58.550273792279015
